Directory,Model,Method,TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/445,12.0,0,1,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/446,12.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/447,12.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/448,9.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/449,15.0,1,2,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/450,17.0,2,1,0,2.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/451,15.0,0,4,0,2.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/452,14.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/453,8.0,0,1,0,3.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/454,13.0,0,0,0,5.0,5.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/455,13.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/456,12.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/457,8.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/458,16.0,0,0,0,4.0,8.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/459,16.0,0,0,0,4.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/460,20.0,0,1,0,1.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/461,20.0,1,1,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/462,15.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/463,16.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/464,11.0,0,0,0,4.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/465,16.0,0,0,0,3.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/466,15.0,0,0,0,3.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/467,13.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/468,13.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/469,14.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/470,9.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/471,6.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/472,13.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/473,12.0,0,3,0,4.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/474,12.0,0,3,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/475,21.0,1,1,0,6.0,5.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/476,19.0,0,1,0,2.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/477,13.0,0,6,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/478,7.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/479,14.0,0,0,0,2.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/480,13.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/481,11.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/482,27.0,0,1,0,4.0,8.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/483,14.0,0,0,0,4.0,6.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/484,22.0,0,5,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/485,24.0,0,2,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/486,11.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/487,17.0,0,0,0,4.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/488,0.0,0,0,0,0.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/489,17.0,0,0,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/490,7.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/491,26.0,0,5,0,6.0,6.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/492,28.0,0,0,0,8.0,7.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/493,24.0,0,1,0,4.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/494,27.0,0,2,0,5.0,7.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/495,8.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/496,14.0,0,2,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/497,10.0,1,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/498,10.0,0,0,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/499,10.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/500,24.0,0,1,0,6.0,5.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/501,18.0,0,0,0,5.0,5.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/502,15.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/503,18.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/504,10.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/505,7.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/506,33.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/507,16.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/508,14.0,0,0,0,4.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/509,23.0,0,2,0,3.0,5.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/510,10.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/511,15.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/512,23.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/513,21.0,0,4,0,5.0,5.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/514,8.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/515,9.0,0,0,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/516,18.0,0,1,0,5.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/517,9.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/518,8.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/519,12.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/520,15.0,0,0,0,6.0,10.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/521,11.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/522,17.0,0,1,0,6.0,7.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/523,11.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/524,22.0,0,1,0,7.0,7.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/525,21.0,0,1,0,4.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/526,19.0,0,0,0,3.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/527,16.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/528,17.0,0,3,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/529,17.0,0,2,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/530,19.0,0,2,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/531,17.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/532,15.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/533,14.0,0,1,0,4.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/534,66.0,0,5,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/535,16.0,0,3,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/536,8.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/537,11.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/538,15.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/539,17.0,0,2,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/540,14.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/541,11.0,0,1,0,3.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/542,12.0,0,0,0,1.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/543,7.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/544,7.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/545,8.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/546,8.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/547,7.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/548,9.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/549,7.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/550,7.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/551,10.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/552,11.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/553,8.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/554,8.0,0,3,0,2.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/555,10.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/556,7.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/557,16.0,0,0,0,6.0,6.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/558,22.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/559,12.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/560,11.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/561,8.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/562,24.0,0,0,0,3.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/563,10.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/564,16.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/565,11.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/566,16.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/567,10.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/568,16.0,0,2,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/569,16.0,0,0,0,3.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/570,18.0,0,3,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/571,20.0,0,0,0,5.0,5.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/572,15.0,0,3,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/573,23.0,0,3,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/574,16.0,0,1,0,2.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/575,9.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/576,8.0,0,2,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/577,13.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/578,27.0,0,1,0,4.0,8.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/579,19.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/580,16.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/581,13.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/582,18.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/583,16.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/584,17.0,0,1,0,1.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/585,17.0,0,0,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/586,17.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/587,21.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/588,13.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/589,15.0,0,3,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/590,19.0,0,0,0,2.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/591,23.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/592,19.0,0,1,0,4.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/593,26.0,0,1,0,4.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/594,21.0,0,2,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/595,25.0,0,1,0,9.0,9.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/596,16.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/597,7.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/598,7.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/599,7.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/600,9.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/601,12.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/602,8.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/603,8.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/604,11.0,0,0,0,1.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/605,11.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/606,6.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/607,15.0,0,2,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/608,9.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/609,10.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/610,13.0,0,1,0,4.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/611,12.0,0,1,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/612,18.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/613,11.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/614,11.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/615,14.0,0,2,0,4.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/616,22.0,2,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/617,25.0,2,3,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/618,25.0,2,3,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/619,20.0,2,1,0,3.0,2.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/620,6.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/621,14.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/622,12.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/623,14.0,0,3,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/624,14.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/625,10.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/626,9.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/627,10.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/628,17.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/629,7.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/630,8.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/631,9.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/632,9.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/633,14.0,0,0,0,4.0,4.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/634,7.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/635,25.0,0,1,0,4.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/636,15.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/637,18.0,0,3,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/638,6.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/639,9.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/640,0.0,0,0,0,0.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/641,12.0,0,0,0,4.0,6.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/642,13.0,0,2,0,3.0,3.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/643,7.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/644,10.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/645,9.0,0,0,0,1.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/646,10.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/647,9.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/648,9.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/649,8.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/650,8.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/651,12.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/652,16.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/653,10.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/654,15.0,0,0,0,2.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/655,16.0,0,1,0,2.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/656,17.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/657,11.0,0,0,0,3.0,1.0
BCB-Python-CodeLlama-7B-QUIP,CodeLlama-7B,QUIP,BigCodeBench/658,13.0,0,0,0,2.0,0.0
