TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
BigCodeBench/358,15.0,0,4,0,5.0,5.0
BigCodeBench/359,8.0,0,0,0,1.0,0.0
BigCodeBench/360,22.0,0,0,0,2.0,3.0
BigCodeBench/361,16.0,0,0,0,2.0,3.0
BigCodeBench/362,11.0,0,0,0,3.0,3.0
BigCodeBench/363,12.0,0,0,0,5.0,3.0
BigCodeBench/364,12.0,0,2,0,2.0,1.0
BigCodeBench/365,10.0,0,0,0,1.0,0.0
BigCodeBench/366,12.0,0,0,0,1.0,0.0
BigCodeBench/367,15.0,0,0,0,3.0,2.0
BigCodeBench/368,9.0,0,0,0,1.0,0.0
BigCodeBench/369,4.0,0,1,0,1.0,0.0
BigCodeBench/370,15.0,0,0,0,3.0,2.0
BigCodeBench/371,7.0,0,0,0,1.0,0.0
BigCodeBench/372,15.0,0,1,0,4.0,6.0
BigCodeBench/373,15.0,0,1,0,3.0,2.0
BigCodeBench/374,17.0,0,0,0,5.0,10.0
BigCodeBench/375,17.0,0,1,0,1.0,0.0
BigCodeBench/376,10.0,0,0,0,2.0,0.0
BigCodeBench/377,14.0,0,0,0,1.0,0.0
BigCodeBench/378,26.0,0,0,0,5.0,6.0
BigCodeBench/379,6.0,0,1,0,1.0,0.0
BigCodeBench/380,5.0,0,1,0,1.0,0.0
BigCodeBench/381,23.0,0,1,0,3.0,3.0
BigCodeBench/382,4.0,0,1,0,1.0,0.0
BigCodeBench/383,16.0,0,0,0,2.0,1.0
BigCodeBench/384,4.0,0,1,0,1.0,0.0
BigCodeBench/385,8.0,0,1,0,1.0,0.0
BigCodeBench/386,8.0,0,1,0,1.0,0.0
BigCodeBench/387,24.0,0,2,0,4.0,5.0
BigCodeBench/388,10.0,0,0,0,3.0,3.0
BigCodeBench/389,14.0,0,0,0,5.0,7.0
BigCodeBench/390,14.0,0,0,0,3.0,2.0
BigCodeBench/391,13.0,0,0,0,3.0,4.0
BigCodeBench/392,10.0,0,0,0,2.0,1.0
BigCodeBench/393,18.0,0,2,0,1.0,0.0
BigCodeBench/394,7.0,0,0,0,1.0,0.0
BigCodeBench/395,17.0,0,0,0,4.0,3.0
BigCodeBench/396,13.0,0,1,0,1.0,0.0
BigCodeBench/397,10.0,0,1,0,1.0,1.0
BigCodeBench/398,15.0,0,0,0,4.0,8.0
BigCodeBench/399,19.0,0,0,0,3.0,2.0
BigCodeBench/400,10.0,0,0,0,3.0,3.0
BigCodeBench/401,12.0,0,0,0,1.0,0.0
BigCodeBench/402,17.0,0,0,0,3.0,3.0
BigCodeBench/403,12.0,0,0,0,1.0,1.0
BigCodeBench/404,10.0,0,0,0,2.0,1.0
BigCodeBench/405,7.0,0,1,0,1.0,0.0
BigCodeBench/406,19.0,0,0,0,1.0,0.0
BigCodeBench/407,25.0,0,4,0,2.0,4.0
BigCodeBench/408,7.0,0,0,0,1.0,0.0
BigCodeBench/409,16.0,0,0,0,2.0,2.0
BigCodeBench/410,20.0,0,1,0,1.0,3.0
BigCodeBench/411,8.0,0,0,0,2.0,1.0
BigCodeBench/412,10.0,0,0,0,2.0,1.0
BigCodeBench/413,46.0,1,26,0,1.0,0.0
BigCodeBench/414,13.0,0,1,0,4.0,4.0
BigCodeBench/415,9.0,0,0,0,3.0,2.0
BigCodeBench/416,15.0,0,0,0,5.0,4.0
BigCodeBench/417,18.0,0,5,0,1.0,0.0
BigCodeBench/418,20.0,0,1,0,1.0,0.0
BigCodeBench/419,17.0,0,0,0,1.0,0.0
BigCodeBench/420,9.0,0,0,0,2.0,1.0
BigCodeBench/421,20.0,0,0,0,4.0,3.0
BigCodeBench/422,14.0,0,0,0,2.0,1.0
BigCodeBench/423,13.0,0,0,0,5.0,3.0
BigCodeBench/424,23.0,0,0,0,6.0,5.0
BigCodeBench/425,18.0,0,0,0,2.0,1.0
BigCodeBench/426,12.0,0,0,0,5.0,3.0
BigCodeBench/427,18.0,0,2,0,1.0,0.0
BigCodeBench/428,11.0,0,1,0,1.0,0.0
BigCodeBench/429,9.0,0,0,0,1.0,0.0
BigCodeBench/430,8.0,0,1,0,1.0,0.0
BigCodeBench/431,11.0,0,0,0,3.0,2.0
BigCodeBench/432,8.0,0,0,0,1.0,0.0
BigCodeBench/433,8.0,0,0,0,1.0,0.0
BigCodeBench/434,73.0,0,4,0,34.0,63.0
BigCodeBench/435,17.0,0,1,0,2.0,1.0
BigCodeBench/436,15.0,0,1,0,3.0,2.0
BigCodeBench/437,8.0,0,0,0,1.0,0.0
BigCodeBench/438,14.0,0,0,0,2.0,1.0
