Directory,Model,Method,TaskID,LoC,Reliability,Maintainability,Security_Hotspots,CyC,CoC
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1095,12.0,0,0,0,4.0,3.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1096,15.0,0,0,0,3.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1097,18.0,0,0,0,2.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1098,8.0,1,4,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1099,19.0,0,0,0,2.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1100,9.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1101,13.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1102,16.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1103,14.0,1,0,0,1.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1104,16.0,0,1,0,3.0,3.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1105,15.0,0,0,0,4.0,5.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1106,8.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1107,9.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1108,8.0,0,2,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1109,9.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1110,9.0,0,0,0,3.0,3.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1111,11.0,0,1,0,3.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1112,17.0,0,1,0,2.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1113,10.0,0,0,0,3.0,3.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1114,10.0,0,2,0,2.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1115,10.0,0,0,0,3.0,3.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1116,9.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1117,11.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1118,15.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1119,8.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1120,23.0,0,2,0,3.0,4.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1121,23.0,0,2,0,3.0,4.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1122,14.0,0,1,0,2.0,3.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1123,23.0,0,1,0,2.0,5.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1124,17.0,0,1,0,3.0,3.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1125,9.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1126,6.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1127,13.0,0,0,0,3.0,4.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1128,16.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1129,19.0,0,0,0,2.0,2.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1130,17.0,0,1,0,3.0,3.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1131,8.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1132,9.0,0,2,0,2.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1133,12.0,0,2,0,1.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1134,19.0,0,0,0,4.0,3.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1135,10.0,0,1,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1136,18.0,0,0,0,2.0,1.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1137,13.0,0,0,0,1.0,0.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1138,10.0,0,0,0,4.0,6.0
BCB-Python-CodeLlama-7B-BitsAndBytes,CodeLlama-7B,BitsAndBytes,BigCodeBench/1139,11.0,0,0,0,0.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/0,22.0,0,0,0,8.0,6.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/1,9.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/2,6.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/3,9.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/4,6.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/5,11.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/6,14.0,0,0,0,5.0,7.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/7,12.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/8,9.0,0,3,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/9,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/10,16.0,0,4,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/11,11.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/12,21.0,0,0,0,2.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/13,34.0,0,5,0,5.0,12.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/14,23.0,0,1,0,4.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/15,24.0,0,1,0,4.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/16,16.0,0,0,0,5.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/17,12.0,0,0,0,3.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/18,25.0,0,0,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/19,15.0,0,0,0,5.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/20,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/21,14.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/22,8.0,0,1,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/23,17.0,0,1,0,6.0,10.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/24,16.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/25,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/26,15.0,1,0,0,3.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/27,9.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/28,11.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/29,9.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/30,33.0,0,2,0,8.0,10.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/31,19.0,0,0,0,4.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/32,15.0,0,0,0,2.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/33,6.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/34,15.0,1,5,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/35,13.0,0,0,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/36,19.0,0,0,0,4.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/37,21.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/38,15.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/39,17.0,0,3,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/40,15.0,1,2,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/41,12.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/42,18.0,1,2,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/43,21.0,0,1,0,3.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/44,14.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/45,18.0,0,3,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/46,18.0,0,1,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/47,13.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/48,17.0,0,1,0,2.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/49,15.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/50,27.0,0,3,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/51,15.0,0,3,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/52,9.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/53,25.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/54,10.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/55,13.0,0,0,0,3.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/56,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/57,10.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/58,15.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/59,15.0,0,1,0,1.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/60,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/61,21.0,0,2,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/62,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/63,7.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/64,13.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/65,15.0,0,1,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/66,10.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/67,14.0,0,0,0,4.0,6.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/68,7.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/69,12.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/70,26.0,0,1,0,2.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/71,16.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/72,30.0,0,2,0,6.0,9.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/73,20.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/74,18.0,0,0,0,2.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/75,28.0,0,1,0,9.0,9.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/76,18.0,0,1,0,5.0,7.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/77,24.0,0,0,0,5.0,9.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/78,13.0,0,2,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/79,13.0,0,1,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/80,12.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/81,16.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/82,50.0,0,4,0,11.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/83,17.0,0,1,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/84,24.0,0,3,0,10.0,9.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/85,31.0,0,4,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/86,14.0,0,2,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/87,8.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/88,20.0,0,2,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/89,22.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/90,30.0,0,0,0,7.0,6.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/91,15.0,0,1,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/92,16.0,0,4,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/93,19.0,0,2,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/94,14.0,0,4,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/95,15.0,0,0,0,7.0,7.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/96,12.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/97,11.0,0,0,0,3.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/98,9.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/99,14.0,0,0,0,2.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/100,21.0,0,1,0,2.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/101,15.0,0,2,0,1.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/102,11.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/103,19.0,0,1,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/104,21.0,0,1,0,5.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/105,18.0,0,0,0,3.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/106,25.0,0,1,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/107,19.0,0,1,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/108,20.0,0,1,0,6.0,5.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/109,23.0,0,0,0,5.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/110,15.0,0,0,0,5.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/111,15.0,0,0,0,4.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/112,10.0,0,1,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/113,17.0,0,0,0,5.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/114,9.0,0,0,0,3.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/115,14.0,0,0,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/116,11.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/117,22.0,0,2,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/118,13.0,0,0,0,4.0,4.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/119,12.0,0,0,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/120,13.0,0,0,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/121,17.0,0,2,0,2.0,1.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/122,7.0,0,1,0,1.0,0.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/123,14.0,0,0,0,4.0,2.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/124,22.0,0,1,0,4.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/125,14.0,0,1,0,3.0,3.0
BCB-Python-Qwen2.5-Coder-7B-BitsAndBytes,Qwen2.5-Coder-7B,BitsAndBytes,BigCodeBench/126,22.0,0,0,0,3.0,2.0
